iteration,total_runs,mean,standard_deviation,min,max,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,base
32,6620,0.00540037,0.00325646,0.000425497,0.0192499,0.000720993,0.00289614,0.000807032,0.00647187,0.0029184,0.00754375,0.00524512,0.00282571,0.00239671,0.00325621,0.0148284,0.00245114,0.0019983,0.00467661,0.00328352,0.00682682,0.00763837,0.00632719,0.0028219,0.00489782,0.00208128,0.00881625,0.00683004,0.00239309,0.00251936,0.0102233,0.00350132,0.00410926,0.00444599,0.00518489,0.00241835,0.00867776,0.00304995,0.0023784,0.00494576,0.00311105,0.00503241,0.00503813,0.00549803,0.00157401,0.00441845,0.00751984,0.00498785,0.00804109,0.00247823,0.0192499,0.00559593,0.0049901,0.00999247,0.00342431,0.00501069,0.0043476,0.00700502,0.00149609,0.00399623,0.00801174,0.00715354,0.00517827,0.00572622,0.00710827,0.00881148,0.000743035,0.00574577,0.00413865,0.00281686,0.00253097,0.00512843,0.00589764,0.00248292,0.00633599,0.000514674,0.0056708,0.00376891,0.00750783,0.00247397,0.00939044,0.000605083,0.00669102,0.00498747,0.013536,0.000741109,0.00498747,0.0107909,0.0050291,0.00456775,0.00625727,0.00242637,0.00243054,0.00735284,0.00376472,0.00964123,0.00811923,0.00800845,0.0049869,0.00544973,0.0055007,0.00442783,0.00491864,0.0043593,0.00379133,0.00598737,0.000636662,0.0100281,0.00437969,0.0022311,0.0158383,0.00444482,0.00848346,0.00358204,0.00850466,0.00274416,0.00486568,0.00310644,0.00349718,0.00502683,0.00723,0.0049969,0.00275049,0.00500689,0.00633366,0.00342088,0.00421757,0.00457062,0.0159415,0.00465237,0.00617208,0.00236418,0.002552,0.00133014,0.000638139,0.00503313,0.00335403,0.00505074,0.00438847,0.000601435,0.00404319,0.00445859,0.00131861,0.00502683,0.00413323,0.00499808,0.0052973,0.00244708,0.00343311,0.00438389,0.0027257,0.0177647,0.00629172,0.00962577,0.00498556,0.00502683,0.00869698,0.00720557,0.00152203,0.00502683,0.0071979,0.00890133,0.00688822,0.00485684,0.00709117,0.0102597,0.00321629,0.00850175,0.00275525,0.00557571,0.00476294,0.0107635,0.0113885,0.00260669,0.00496191,0.00521407,0.00457654,0.00661327,0.00662872,0.00243149,0.0139397,0.00802639,0.00710884,0.00604498,0.0048994,0.00255223,0.00273238,0.00628446,0.00273525,0.0103311,0.00711524,0.00443521,0.00449649,0.00504682,0.00866207,0.00402507,0.00360138,0.0162066,0.00294304,0.0113834,0.00798931,0.00338931,0.00943563,0.00297805,0.000425497
33,6860,0.00536493,0.00325231,0.000425305,0.0192304,0.000716599,0.00287625,0.000804141,0.0064429,0.00287315,0.00751427,0.00517595,0.00280666,0.00236656,0.00320118,0.0148069,0.00242358,0.00198918,0.00465482,0.00326654,0.00682421,0.00760936,0.0062922,0.00280166,0.00487538,0.00207373,0.0087235,0.00680148,0.00236311,0.00249402,0.0102011,0.0034431,0.00408842,0.00441272,0.00516274,0.00238179,0.00865648,0.00301701,0.00235068,0.00490822,0.00305764,0.00499375,0.00496809,0.00541707,0.00155424,0.00437976,0.00749116,0.00494989,0.00801371,0.00244739,0.0192304,0.00558731,0.0049523,0.00996575,0.0033974,0.00497071,0.00427539,0.00691614,0.00147695,0.00396199,0.00799275,0.00712257,0.00513737,0.00568702,0.00709282,0.0087909,0.000741719,0.0057351,0.00411041,0.00277453,0.00249253,0.00510571,0.00586003,0.00245629,0.00630152,0.000513921,0.00558969,0.00374112,0.00749783,0.00244763,0.00929631,0.000602163,0.00666395,0.00494886,0.0134966,0.000738726,0.00494886,0.0107572,0.00499035,0.00453079,0.00622244,0.00239488,0.00239558,0.00731916,0.00370637,0.00962188,0.00809997,0.00791682,0.00494825,0.00536978,0.00548599,0.00435566,0.00488562,0.00432894,0.00372488,0.005912,0.000634867,0.0100059,0.00434101,0.00222094,0.0158037,0.00437812,0.00846025,0.00356647,0.00841217,0.00270171,0.00485726,0.00309219,0.00344075,0.00498869,0.00719888,0.00495912,0.00274487,0.00496954,0.0063281,0.00340424,0.00415376,0.00450438,0.0159167,0.00458671,0.00616705,0.00233413,0.00252569,0.00132382,0.000636703,0.00499449,0.00332791,0.0050122,0.00432205,0.000599792,0.00398265,0.00443517,0.001313,0.00498869,0.00410246,0.00496158,0.00525766,0.00241331,0.00338171,0.00434634,0.00268624,0.0177281,0.00627012,0.00960827,0.00490949,0.00498869,0.00860456,0.00717401,0.00151747,0.00498869,0.00710923,0.0088696,0.00680033,0.0047801,0.00705824,0.0102474,0.00319445,0.00848045,0.00274553,0.00556345,0.00472473,0.0106661,0.0113678,0.00256746,0.0049246,0.00519897,0.0045088,0.0066069,0.00659734,0.0024003,0.0139162,0.00800618,0.00702216,0.00600833,0.00489053,0.00251243,0.00268965,0.00625826,0.00269268,0.0103167,0.00702585,0.00439744,0.00445837,0.00497662,0.00856686,0.00399672,0.00354224,0.0161719,0.0029194,0.0113485,0.00796461,0.00337804,0.00932893,0.00292685,0.000425305
34,7100,0.00533025,0.00324827,0.000425109,0.0192112,0.000712203,0.00285654,0.000801242,0.00641454,0.00282849,0.00748503,0.00510108,0.00278777,0.00233234,0.00315263,0.0147851,0.00239241,0.00198032,0.00463379,0.00325012,0.00682167,0.0075806,0.00625757,0.00277872,0.0048533,0.00206616,0.00864083,0.00677384,0.00233339,0.00247218,0.0101789,0.00338583,0.00406771,0.00438043,0.00514095,0.00235015,0.00863551,0.00298852,0.00232322,0.00487251,0.00301066,0.00495602,0.0048922,0.00533704,0.00153807,0.0043405,0.00746267,0.00491226,0.00798665,0.00241242,0.0192112,0.00557863,0.00491466,0.00993915,0.00337096,0.00493178,0.00421115,0.00682878,0.00145805,0.00392939,0.00797359,0.00709289,0.00509685,0.00564868,0.00707736,0.00877029,0.000740474,0.0057247,0.00408015,0.00273277,0.00245895,0.00508305,0.00582323,0.00243351,0.00626788,0.000513092,0.00551713,0.00371482,0.00748826,0.00242519,0.009204,0.000599444,0.00663735,0.00491171,0.0134576,0.000736401,0.00491171,0.010724,0.00495421,0.00449354,0.00618854,0.0023592,0.00236535,0.00728586,0.00364903,0.00960243,0.0080804,0.00782661,0.00491057,0.00529811,0.00546866,0.00429153,0.00485351,0.00429872,0.00367191,0.00583018,0.000633108,0.00998344,0.00430251,0.00221081,0.0157694,0.00431244,0.00843772,0.00355127,0.0083211,0.00265968,0.00484901,0.00307848,0.00338527,0.00495182,0.00716802,0.00492166,0.00273935,0.00493246,0.00632267,0.00338511,0.004091,0.00443908,0.0158917,0.00451538,0.00616194,0.00230012,0.002503,0.00131758,0.000635331,0.00495677,0.00330455,0.00497388,0.00425687,0.000598102,0.00392295,0.00441196,0.0013076,0.00495182,0.00407436,0.00492426,0.0052189,0.00238419,0.00332499,0.00431,0.0026472,0.0176918,0.00624891,0.0095913,0.00484175,0.00495182,0.00851387,0.00714271,0.00151291,0.00495182,0.00702213,0.00883814,0.00671399,0.00471148,0.00702564,0.010235,0.00317285,0.00845603,0.00273575,0.0055511,0.00468748,0.0105709,0.0113468,0.0025288,0.00488756,0.00518404,0.00443528,0.00660067,0.00656606,0.00237333,0.0138926,0.00798598,0.00693697,0.00597264,0.00488166,0.00247317,0.00264218,0.00623205,0.00265046,0.0103022,0.0069381,0.0043612,0.00442078,0.00490046,0.00847329,0.00396853,0.00348395,0.0161372,0.00289589,0.0113141,0.00794,0.00336691,0.00923317,0.00288181,0.000425109
35,7340,0.00529654,0.00324448,0.000424932,0.0191921,0.000707907,0.00283694,0.000798478,0.00638629,0.00277908,0.00745657,0.005034,0.00276885,0.00230281,0.00309918,0.0147634,0.00236546,0.00197145,0.00461261,0.00323373,0.00681902,0.00755221,0.00622381,0.00275574,0.00483123,0.00205869,0.00855136,0.00674629,0.00230404,0.00244706,0.0101571,0.00333518,0.0040473,0.00434821,0.00511919,0.00231441,0.00861479,0.00296042,0.00229606,0.00483593,0.00296434,0.00492016,0.00482461,0.00526581,0.0015187,0.00430309,0.00743455,0.00487481,0.0079603,0.00238232,0.0191921,0.0055701,0.00487732,0.00991211,0.00334505,0.00489299,0.00414765,0.00675071,0.00144244,0.00389616,0.00795495,0.0070635,0.00505727,0.00561048,0.00706202,0.00875005,0.000739184,0.00571423,0.00405212,0.00269153,0.00242587,0.00506088,0.00578671,0.00240728,0.00623463,0.000512357,0.00543864,0.00368922,0.00747897,0.00239925,0.00912157,0.000596704,0.00661087,0.00487605,0.0134184,0.00073407,0.00487605,0.0106909,0.0049166,0.00445721,0.00615481,0.00232841,0.00233549,0.00725255,0.00359241,0.00958324,0.00806513,0.00773822,0.00487539,0.00522051,0.00545175,0.00422836,0.00482158,0.00426866,0.00361363,0.00575727,0.00063135,0.00996116,0.0042644,0.00220083,0.0157351,0.00424788,0.00841542,0.00353619,0.00823161,0.00261829,0.00484073,0.00306505,0.00333042,0.00491467,0.00713851,0.00488447,0.00273377,0.0048973,0.0063185,0.00336883,0.00402911,0.00437491,0.0158671,0.00445178,0.00615671,0.00227083,0.00248054,0.00131133,0.000633975,0.00492093,0.00328148,0.00493665,0.00419258,0.00059656,0.00386408,0.00438884,0.001302,0.00491467,0.00404473,0.0048878,0.00518062,0.00235531,0.00326913,0.00427469,0.00260869,0.0176554,0.00622804,0.00957415,0.00477483,0.00491467,0.00842479,0.00711244,0.00150847,0.00491467,0.00694428,0.00880713,0.00663684,0.00464408,0.00699315,0.0102228,0.00314886,0.0084316,0.00272613,0.0055397,0.0046511,0.0104859,0.0113259,0.00249065,0.00485074,0.00516919,0.0043699,0.00659449,0.00653512,0.00234664,0.0138687,0.00796576,0.00686081,0.0059376,0.00487278,0.00243436,0.00260583,0.00620615,0.00260896,0.0102878,0.00685169,0.00432518,0.00438423,0.00483254,0.00838142,0.00394287,0.00343279,0.0161025,0.00287533,0.0112799,0.00791657,0.00335585,0.00913898,0.00283749,0.000424932
36,7580,0.00526322,0.0032408,0.000424722,0.0191729,0.000703584,0.00281792,0.000795713,0.00635873,0.00273573,0.00742925,0.00496851,0.00275009,0.00227351,0.00305211,0.0147418,0.00233878,0.00196274,0.00459185,0.0032174,0.00681656,0.00752389,0.0061902,0.002733,0.00480977,0.00205123,0.00847151,0.00671928,0.00227495,0.00242558,0.0101352,0.00327956,0.00402709,0.0043164,0.00509795,0.0022836,0.0085951,0.00293262,0.00227298,0.00479956,0.00291864,0.00488336,0.00475787,0.00519586,0.00149962,0.004266,0.00740748,0.00483996,0.00793462,0.00234817,0.0191729,0.00556151,0.00484076,0.00988581,0.00331932,0.00485525,0.00408551,0.00666622,0.00142692,0.0038641,0.00793607,0.00703435,0.00501881,0.00557254,0.00704655,0.0087297,0.000737995,0.00570394,0.00402221,0.00265097,0.00238897,0.00503892,0.00575111,0.00238485,0.00620141,0.000511595,0.00536836,0.00366234,0.00746975,0.0023737,0.0090324,0.000593988,0.00658464,0.00483933,0.0133793,0.000731778,0.00483933,0.0106579,0.00487971,0.00442114,0.00612203,0.00229792,0.00230168,0.00721939,0.00353665,0.00956404,0.00804582,0.00765902,0.00483872,0.00515123,0.00543464,0.00416581,0.00478987,0.0042374,0.00355617,0.00567851,0.000629578,0.00993896,0.00422725,0.00219072,0.0157011,0.00418429,0.00839377,0.00352112,0.00814366,0.00257749,0.00483243,0.00305143,0.00328223,0.0048772,0.00710874,0.00484971,0.00272826,0.0048612,0.00631308,0.00335008,0.00397461,0.00431158,0.0158423,0.00438914,0.00615173,0.00224173,0.00245481,0.00130528,0.00063262,0.00488416,0.0032583,0.00490024,0.00412938,0.000594936,0.00380628,0.00436636,0.00129672,0.0048772,0.00401687,0.00485158,0.0051433,0.00232267,0.00322003,0.0042389,0.00257072,0.017619,0.00620745,0.00955695,0.00470908,0.0048772,0.00834517,0.00708225,0.00150392,0.0048772,0.00686024,0.008776,0.006553,0.00457784,0.00696116,0.0102104,0.00312776,0.0084074,0.00271666,0.00552769,0.00461503,0.010394,0.011305,0.00245292,0.00481524,0.00515459,0.00430541,0.00658839,0.00650439,0.00232016,0.0138452,0.00794605,0.00677851,0.00590308,0.00486575,0.0024009,0.00256472,0.00618026,0.00256804,0.0102734,0.00677486,0.00428963,0.00434802,0.00476572,0.00829117,0.00391491,0.00337609,0.0160679,0.00285201,0.0112451,0.00789342,0.00334497,0.009055,0.00279361,0.000424722
37,7820,0.0052308,0.00323718,0.000424539,0.0191536,0.000699344,0.00279897,0.000792968,0.00633157,0.00269282,0.0074017,0.00490363,0.00273141,0.00224463,0.00300589,0.01472,0.00231615,0.00195417,0.00457116,0.00320152,0.0068139,0.00749599,0.00615746,0.00271358,0.00478875,0.00204388,0.00838508,0.0066926,0.00224618,0.00240423,0.0101134,0.00323057,0.00400707,0.00428523,0.00507663,0.00225308,0.00857516,0.00290122,0.00224627,0.00476351,0.00287361,0.00484683,0.00469224,0.0051268,0.00148384,0.00422922,0.00738068,0.00480359,0.00790916,0.00231867,0.0191536,0.00555291,0.00480683,0.00985966,0.00329406,0.00481853,0.00402398,0.00659076,0.00140859,0.00383276,0.00791725,0.00700601,0.00498056,0.00553568,0.00703137,0.00870928,0.000736733,0.00569374,0.00399486,0.0026108,0.00236107,0.00501718,0.00571565,0.00235904,0.00616979,0.00051087,0.00529227,0.00363701,0.00746052,0.00234825,0.00895286,0.000591425,0.00655885,0.00480288,0.0133406,0.000729653,0.00480288,0.010625,0.00484309,0.00438544,0.00608946,0.00226782,0.00227249,0.00718666,0.00348192,0.00954475,0.0080268,0.00757362,0.00480233,0.00508298,0.0054176,0.00411066,0.004759,0.00420817,0.00350539,0.00560793,0.000627896,0.00991687,0.00419111,0.00218089,0.015667,0.00412178,0.00837276,0.00350645,0.00806515,0.00253718,0.00482419,0.0030382,0.00322905,0.00484052,0.00708013,0.00481413,0.00272296,0.0048254,0.00630778,0.00333415,0.00391475,0.00424938,0.015818,0.0043274,0.00614662,0.00221301,0.00243268,0.00129927,0.000631246,0.00484764,0.0032355,0.00486416,0.00406724,0.000593385,0.00374899,0.00434384,0.00129129,0.00484052,0.00398961,0.00481549,0.00510622,0.00229454,0.00317148,0.00420487,0.00253785,0.017583,0.00618725,0.00954014,0.00464449,0.00484052,0.00826705,0.00705277,0.0014996,0.00484052,0.00678507,0.00874507,0.00647825,0.00451247,0.00692914,0.0101982,0.00310653,0.0083831,0.00270709,0.00551587,0.00457916,0.0103121,0.0112844,0.00242031,0.00477945,0.0051403,0.00424843,0.00658235,0.00647399,0.00229395,0.0138217,0.00792596,0.00670478,0.00586865,0.00485699,0.00236305,0.00252425,0.00615462,0.0025326,0.0102591,0.00669139,0.00425485,0.00431206,0.00470006,0.00821058,0.00388949,0.00332636,0.0160334,0.00283192,0.0112111,0.00787043,0.00333391,0.00896405,0.00275053,0.000424539
38,8060,0.00519907,0.00323364,0.000424347,0.0191347,0.000695107,0.00278011,0.000790278,0.00630502,0.00265587,0.0073745,0.00483975,0.00271373,0.00221605,0.00296006,0.0146986,0.00228987,0.00194593,0.00455071,0.00318575,0.00681138,0.00746828,0.00612499,0.00269108,0.00476757,0.00203652,0.00830795,0.00666674,0.00221769,0.00238297,0.0100917,0.00318215,0.00398721,0.00425505,0.0050556,0.00222294,0.00855623,0.002878,0.00222359,0.00472817,0.00282919,0.00481054,0.00462757,0.00505895,0.00146523,0.00419336,0.00735418,0.00476795,0.00788448,0.00228958,0.0191347,0.00554457,0.00477068,0.0098329,0.00326915,0.00478199,0.00396994,0.0065165,0.00139355,0.00380177,0.00789856,0.0069784,0.00494329,0.00549911,0.00701628,0.00868905,0.000735558,0.00568366,0.003966,0.00257109,0.0023295,0.00499547,0.0056812,0.00233701,0.00613769,0.000510116,0.00522442,0.00361228,0.00745167,0.00232658,0.00887465,0.000588846,0.00653318,0.00476732,0.0133022,0.000727337,0.00476732,0.0105923,0.00480736,0.00435121,0.0060571,0.00223797,0.00224362,0.00715422,0.00343357,0.00952566,0.00800752,0.00749734,0.00476669,0.00501591,0.00540067,0.00405012,0.00472878,0.00417903,0.00344947,0.00553858,0.000626207,0.00989485,0.00415533,0.00217121,0.0156331,0.00406014,0.00835192,0.0034919,0.00798018,0.00250227,0.00481601,0.00302528,0.0031822,0.00480473,0.00705191,0.00477821,0.00271738,0.00479047,0.00630247,0.00331586,0.00386173,0.00418807,0.0157931,0.00427284,0.00614152,0.0021887,0.00241075,0.00129327,0.000629981,0.00481138,0.00321277,0.00482831,0.00401232,0.00059179,0.00369866,0.00432145,0.00128604,0.00480473,0.00396036,0.00478025,0.00507007,0.00226658,0.003118,0.00417101,0.00250082,0.0175469,0.00616734,0.00952318,0.0045873,0.00480473,0.00819022,0.00702356,0.00149515,0.00480473,0.00671097,0.00871445,0.00639745,0.00444824,0.00689764,0.0101857,0.0030856,0.0083589,0.00269773,0.00550415,0.00454408,0.0102314,0.0112637,0.00238349,0.00474608,0.00512611,0.00418588,0.00657625,0.00644384,0.00227172,0.0137984,0.00790606,0.00663267,0.00583515,0.0048483,0.00233038,0.00248429,0.00612936,0.00249251,0.0102448,0.00661692,0.00421976,0.0042778,0.00464185,0.00812344,0.00386271,0.00327732,0.015999,0.00280881,0.0111769,0.00784808,0.00332309,0.00888317,0.002708,0.000424347
39,8120,0.00519525,0.00323228,0.000424161,0.0191347,0.000695107,0.00278011,0.000790278,0.00630502,0.00265587,0.0073745,0.00483975,0.00271373,0.00221605,0.00296006,0.0146986,0.00228987,0.00194593,0.00455071,0.00318575,0.00681138,0.00746828,0.00612499,0.00267162,0.00476757,0.00202942,0.00830795,0.00666674,0.00221769,0.00238297,0.0100917,0.00318215,0.00398721,0.00425505,0.0050556,0.00222294,0.00855623,0.002878,0.00222359,0.00472817,0.00278538,0.00481054,0.00462757,0.00499213,0.00146523,0.0041578,0.00735418,0.00476795,0.00788448,0.00228958,0.0191347,0.00554457,0.00477068,0.00980706,0.00326915,0.00478199,0.00396994,0.0065165,0.00139355,0.00380177,0.00789856,0.0069784,0.00494329,0.0054633,0.00701628,0.00868905,0.000735558,0.00568366,0.003966,0.00257109,0.0023295,0.00499547,0.00564705,0.0023151,0.00613769,0.000510116,0.00516418,0.00361228,0.00745167,0.00232658,0.00887465,0.000588846,0.00650797,0.00476732,0.0133022,0.000727337,0.00476732,0.0105923,0.00480736,0.00435121,0.0060571,0.00223797,0.00224362,0.00715422,0.00343357,0.00952566,0.00800752,0.00749734,0.00476669,0.00495005,0.00540067,0.00405012,0.00472878,0.00417903,0.00344947,0.00553858,0.000624614,0.00989485,0.00415533,0.00217121,0.0156331,0.00406014,0.00835192,0.0034919,0.00798018,0.00250227,0.00481601,0.00302528,0.0031822,0.00480473,0.00705191,0.00477821,0.00271738,0.00479047,0.00630247,0.00331586,0.00386173,0.00418807,0.0157931,0.00427284,0.00614152,0.0021887,0.00241075,0.00129327,0.000629981,0.00481138,0.00321277,0.00482831,0.00401232,0.00059179,0.00369866,0.00432145,0.00128604,0.00480473,0.00396036,0.00478025,0.00507007,0.00226658,0.003118,0.00417101,0.00250082,0.0175109,0.00616734,0.00952318,0.0045873,0.00480473,0.00819022,0.00702356,0.00149515,0.00480473,0.0066384,0.00868375,0.00639745,0.00444824,0.00689764,0.0101857,0.0030856,0.0083589,0.00269773,0.00550415,0.00454408,0.0102314,0.0112637,0.00238349,0.00474608,0.00512611,0.00418588,0.00657625,0.00644384,0.00227172,0.0137984,0.00790606,0.00656134,0.00580238,0.0048483,0.00233038,0.00248429,0.00612936,0.00249251,0.0102448,0.00661692,0.00421976,0.0042778,0.00464185,0.00804555,0.00386271,0.00327732,0.015999,0.00280881,0.0111769,0.00784808,0.00332309,0.00888317,0.002708,0.000424161
40,8360,0.00516428,0.00322895,0.000423967,0.0191155,0.000690968,0.00276182,0.000787618,0.00627872,0.00261425,0.00734805,0.00477662,0.00269569,0.00219177,0.00291509,0.0146769,0.0022639,0.0019376,0.00453068,0.00317061,0.00680877,0.00744074,0.00609328,0.00264954,0.00474731,0.00202216,0.0082398,0.00664093,0.00218957,0.00236196,0.0100697,0.00313448,0.00396759,0.00422503,0.00503504,0.00219307,0.00853756,0.00285104,0.0021974,0.00469534,0.00274741,0.0047768,0.00456394,0.0049264,0.00144975,0.00412251,0.00732789,0.00473257,0.00786003,0.00226068,0.0191155,0.00553586,0.00473596,0.00978065,0.00324456,0.00474577,0.00391041,0.00644333,0.00137861,0.00377101,0.00787997,0.00695041,0.00490626,0.00542847,0.00700094,0.00866908,0.000734278,0.00567341,0.00393903,0.0025369,0.00229822,0.00497409,0.00561355,0.00229339,0.00610643,0.000509385,0.00509829,0.00358623,0.00744288,0.00230155,0.00879774,0.000586296,0.00648267,0.00473358,0.0132637,0.000725222,0.00473358,0.0105599,0.00477339,0.00431731,0.00602612,0.00220846,0.00221507,0.00712215,0.00338567,0.00950678,0.00798846,0.0074221,0.00473129,0.00489162,0.00538386,0.00399067,0.0046985,0.00415056,0.00340041,0.00547712,0.000622939,0.00987273,0.00411968,0.0021615,0.0155992,0.00400588,0.00833176,0.00347775,0.0079041,0.00246301,0.00480791,0.00301215,0.00313615,0.00477071,0.00702375,0.00474307,0.0027119,0.00475563,0.0062973,0.00330024,0.00380954,0.00413407,0.0157687,0.00421284,0.00613634,0.00216053,0.00238894,0.00128736,0.000628687,0.00477594,0.00319045,0.0047933,0.00395194,0.000590258,0.00364305,0.00429947,0.00128097,0.00477071,0.00393382,0.00474684,0.00503411,0.00223896,0.00307098,0.00413745,0.00246864,0.0174751,0.00614792,0.00950607,0.00452447,0.00477071,0.00811467,0.00699512,0.00149041,0.00477071,0.00656686,0.00865311,0.00632503,0.00439133,0.00686608,0.0101734,0.00306227,0.00833506,0.0026884,0.00549253,0.00450936,0.0101524,0.0112429,0.00235168,0.00471132,0.00511198,0.0041305,0.00657029,0.00641371,0.002246,0.0137748,0.00788611,0.00649108,0.00576983,0.00483947,0.00229802,0.00244969,0.0061041,0.00245799,0.0102307,0.00654369,0.0041862,0.00424297,0.00457812,0.00796884,0.00383748,0.00322324,0.0159647,0.00278889,0.011143,0.00782589,0.00331233,0.00880351,0.00266598,0.000423967
41,8600,0.00513394,0.0032257,0.000423787,0.0190962,0.000686812,0.00274367,0.000784971,0.00625249,0.00257304,0.00732217,0.004721,0.00267776,0.00216374,0.00287589,0.0146556,0.00224182,0.00192943,0.00451068,0.00315494,0.00680625,0.00741348,0.00606243,0.00263049,0.00472663,0.00201503,0.00816519,0.0066159,0.0021617,0.00234109,0.0100481,0.00308745,0.003948,0.00419511,0.00501441,0.0021636,0.00851911,0.00282462,0.00217507,0.00466101,0.00270477,0.00474203,0.00450127,0.00486828,0.00143151,0.00408816,0.0073027,0.00469972,0.00783622,0.00223211,0.0190962,0.00552732,0.00470082,0.00975454,0.00322056,0.00471042,0.00385774,0.00637151,0.00136376,0.00374103,0.00786129,0.0069237,0.00487016,0.0053932,0.00698593,0.00864909,0.000733124,0.00566359,0.00391248,0.00249824,0.00226723,0.00495319,0.00558041,0.00227181,0.00607603,0.000508694,0.00503329,0.00356179,0.00743429,0.00228023,0.00872974,0.000583806,0.00645759,0.00469893,0.0132253,0.000723026,0.00469893,0.0105276,0.00473805,0.00428357,0.00599462,0.00217934,0.00218686,0.00709012,0.00333307,0.00948766,0.00796938,0.00734841,0.00469835,0.00482738,0.00536725,0.00393809,0.00466923,0.00412228,0.00335175,0.00540979,0.000621294,0.00985081,0.00408521,0.00215182,0.0155655,0.00395209,0.00831193,0.00346363,0.00782941,0.00242898,0.0048014,0.0029993,0.00309046,0.00473531,0.0069968,0.00471033,0.00270657,0.00472264,0.00629204,0.00328475,0.00375808,0.00407448,0.0157441,0.00415384,0.00613129,0.00213268,0.00236732,0.00128156,0.000627402,0.0047429,0.00316787,0.00475939,0.00389868,0.000588732,0.0035941,0.00427744,0.00127576,0.00473531,0.00390738,0.00471206,0.00499909,0.00221563,0.00303012,0.00410405,0.00243246,0.017439,0.00612854,0.00948926,0.00446911,0.00473531,0.00804042,0.00696739,0.00148611,0.00473531,0.00650336,0.00862692,0.00625393,0.00432897,0.00683532,0.0101609,0.00304177,0.0083111,0.00267893,0.00548113,0.00447673,0.0100745,0.0112222,0.00232032,0.0046773,0.00509819,0.00407,0.00656432,0.00638405,0.00222052,0.0137515,0.00786662,0.00642905,0.0057375,0.00483079,0.00226612,0.00241549,0.00607881,0.00241917,0.0102165,0.00647148,0.00415298,0.00420921,0.0045217,0.00789347,0.00381086,0.00317548,0.0159304,0.00276623,0.0111092,0.00780478,0.00330159,0.00872498,0.00262958,0.000423787
42,8840,0.00510424,0.00322251,0.00042364,0.0190774,0.000682729,0.00272558,0.000782426,0.00622702,0.00253745,0.00729661,0.00465971,0.00266102,0.00213595,0.00283197,0.014634,0.00221634,0.00192149,0.00449123,0.00313977,0.00680372,0.00738618,0.00603174,0.0026115,0.00470655,0.00200804,0.00809171,0.00659104,0.00213804,0.00232029,0.0100265,0.00304123,0.0039286,0.00416601,0.0049941,0.00213443,0.00850118,0.00279864,0.00215301,0.00462679,0.00266778,0.00470693,0.00444579,0.00480448,0.00141642,0.00405475,0.00727738,0.00466529,0.00781262,0.00220394,0.0190774,0.00551902,0.00466823,0.00972805,0.00319648,0.00467545,0.00380585,0.00630074,0.00134915,0.00371135,0.00784285,0.00689715,0.00483444,0.00535954,0.00697376,0.00862883,0.000731925,0.00565377,0.00388615,0.00246471,0.00224082,0.00493227,0.00554738,0.00225041,0.00604565,0.000507951,0.00497573,0.00353796,0.00742579,0.00225905,0.00865523,0.000581385,0.00643276,0.0046645,0.0131872,0.000720909,0.0046645,0.0104954,0.00470346,0.00425022,0.00596414,0.00215044,0.00215891,0.00705854,0.00328664,0.00947292,0.0079503,0.00728304,0.00466387,0.00477062,0.00535028,0.00388607,0.00464037,0.00409452,0.00330392,0.00535043,0.000619727,0.00982896,0.00405162,0.00214231,0.0155319,0.0038932,0.00829246,0.00344951,0.00775586,0.00239541,0.00479321,0.00298672,0.00304554,0.00470066,0.00696959,0.0046761,0.00270127,0.00468884,0.00628693,0.00326958,0.00370739,0.00402186,0.0157199,0.00410165,0.00612621,0.00210908,0.00234579,0.00127574,0.000626037,0.00470781,0.00314573,0.00472487,0.00384608,0.00058731,0.00354565,0.00425572,0.0012707,0.00470066,0.00387894,0.00467805,0.00496438,0.00218853,0.00298423,0.00407164,0.00240117,0.0174032,0.00610964,0.00947227,0.00441436,0.00470066,0.00797454,0.0069399,0.00148179,0.00470066,0.00643402,0.00859635,0.00618406,0.00427387,0.00680436,0.0101488,0.00302105,0.00828764,0.00266979,0.0054698,0.00444302,0.0100059,0.0112017,0.00228923,0.00464342,0.00508446,0.00401644,0.00655842,0.00635483,0.00219889,0.0137282,0.00784687,0.00636084,0.00570602,0.00482205,0.00223467,0.002377,0.00605379,0.00238546,0.0102022,0.00640764,0.00411995,0.00417603,0.0044599,0.00781951,0.00378674,0.00313411,0.0158965,0.00274652,0.0110756,0.00778348,0.00329096,0.00864796,0.00258861,0.00042364
